protein1,protein2,combined_score
YLR314C,YCL024W,0.599
YLR314C,YNL166C,0.536
YLR314C,YDR477W,0.581
YLR314C,YCR002C,0.9808
YLR314C,YDR507C,0.599
YLR314C,YNL233W,0.808
YLR314C,YJL060W,0.765
YLR314C,YKL101W,0.536
YLR314C,YOR156C,0.536
YLR314C,YJR076C,0.9808
YLR315W,YDR383C,0.808
YLR315W,YPL018W,0.662
YLR315W,YDR318W,0.649
YLR315W,YBR107C,0.662
YLR315W,YML056C,0.808
YLR315W,YDR254W,0.662
YLR315W,YLR432W,0.808
YLR315W,YIR010W,0.70238
YLR315W,YBR211C,0.662
YLR315W,YGR179C,0.649
YLR315W,YER069W,0.654
YLR315W,YGL093W,0.63016
YLR318W,YOR159C,0.581
YLR318W,YML060W,0.536
YLR318W,YJR043C,0.9
YLR318W,YBL088C,0.536
YLR318W,YMR284W,0.581
YLR318W,YDL102W,0.9
YLR318W,YIL139C,0.9
YLR318W,YML032C,0.536
YLR318W,YJR006W,0.9
YLR318W,YMR198W,0.56
YLR318W,YDR206W,0.54
YLR318W,YNL262W,0.9
YLR318W,YHR077C,0.56
YLR318W,YPR175W,0.9
YLR318W,YML061C,0.536
YLR318W,YDR082W,0.585
YLR318W,YLR175W,0.9
YLR318W,YNL221C,0.9358
YLR318W,YDR121W,0.9
YLR318W,YER070W,0.581
YLR318W,YKL054C,0.536
YLR318W,YML058W,0.581
YLR318W,YPR141C,0.56
YLR318W,YJR066W,0.536
YLR318W,YBR278W,0.9
YLR318W,YMR106C,0.56
YLR318W,YGR030C,0.9581
YLR318W,YDL042C,0.536
YLR318W,YLR010C,0.581
YLR318W,YBR167C,0.9
YLR318W,YPL167C,0.9
YLR318W,YHR072W-A,0.54
YLR318W,YIL009C-A,0.9498
YLR318W,YLR233C,0.956
YLR318W,YDR110W,0.536
YLR319C,YLR313C,0.56
YLR319C,YOR326W,0.585
YLR319C,YCL024W,0.599
YLR319C,YDR309C,0.581
YLR319C,YFL039C,0.56
YLR319C,YIL159W,0.536
YLR319C,YOR304C-A,0.536
YLR319C,YLL021W,0.9297
YLR319C,YOR094W,0.585
YLR319C,YNL293W,0.9305
YLR319C,YNL271C,0.9655
YLR319C,YOL112W,0.9305
YLR319C,YER149C,0.9297
YLR320W,YPR164W,0.9639
YLR320W,YJL047C,0.9498
YLR320W,YHR154W,0.9498
YLR320W,YOR025W,0.536
YLR320W,YOL133W,0.9111
YLR321C,YDR303C,0.9654
YLR321C,YKR008W,0.9808
YLR321C,YGR275W,0.9662000000000001
YLR321C,YIL126W,0.9649
YLR321C,YFR037C,0.9729
YLR321C,YML127W,0.973
YLR321C,YGR056W,0.9654
YLR321C,YCR020W-B,0.962
YLR321C,YHR056C,0.9324
YLR321C,YBL006C,0.9324
YLR321C,YBR289W,0.54
YLR321C,YNR046W,0.62
YLR321C,YMR033W,0.9653
YLR321C,YJL127C,0.633
YLR321C,YLR357W,0.9645
YLR321C,YMR091C,0.9729
YLR321C,YFL049W,0.54
YLR321C,YCR052W,0.9662000000000001
YLR321C,YLR033W,0.9651000000000001
YLR321C,YPR034W,0.9608
YLR321C,YBR089C-A,0.6
YLR323C,YKL173W,0.803
YLR323C,YOR159C,0.8
YLR323C,YBR065C,0.8
YLR323C,YLR016C,0.837
YLR323C,YLR117C,0.8
YLR323C,YMR213W,0.895
YLR323C,YCR063W,0.803
YLR323C,YPL064C,0.806
YLR323C,YDL209C,0.959
YLR323C,YML049C,0.812
YLR323C,YPR094W,0.81
YLR323C,YDR416W,0.803
YLR323C,YDL043C,0.804
YLR323C,YGL174W,0.814
YLR323C,YPL151C,0.8
YLR323C,YER172C,0.866
YLR323C,YMR240C,0.8
YLR323C,YGR129W,0.812
YLR323C,YLR147C,0.8
YLR323C,YLR275W,0.8
YLR323C,YMR288W,0.8
YLR323C,YNL138W-A,0.8
YLR323C,YDR364C,0.8
YLR323C,YFL017W-A,0.8
YLR323C,YPR182W,0.8
YLR323C,YER029C,0.8
YLR323C,YDR163W,0.8
YLR323C,YNR011C,0.959
YLR323C,YGR074W,0.803
YLR323C,YHR165C,0.8
YLR323C,YIR005W,0.811
YLR323C,YLL036C,0.959
YLR323C,YDR482C,0.815
YLR323C,YGR278W,0.815
YLR323C,YAL032C,0.8
YLR323C,YPR101W,0.959
YLR323C,YOR319W,0.8
YLR324W,YBR168W,0.536
YLR324W,YPR028W,0.808
YLR324W,YGR004W,0.808
YLR324W,YMR204C,0.536
YLR324W,YDR479C,0.536
YLR324W,YPR165W,0.56
YLR324W,YGR172C,0.7
YLR325C,YDL075W,0.98
YLR325C,YBR048W,0.98
YLR325C,YBR181C,0.98
YLR325C,YPR102C,0.98
YLR325C,YMR290C,0.8
YLR325C,YER074W,0.8
YLR325C,YER126C,0.8
YLR325C,YMR121C,0.9
YLR325C,YJR145C,0.98
YLR325C,YHR088W,0.809
YLR325C,YGR085C,0.9812
YLR325C,YHR081W,0.8
YLR325C,YHR021C,0.9
YLR325C,YJL191W,0.98
YLR325C,YER131W,0.8
YLR325C,YPR189W,0.8
YLR325C,YLR150W,0.8
YLR325C,YGL030W,0.98
YLR325C,YPL249C-A,0.98
YLR325C,YBL028C,0.8
YLR325C,YLL045C,0.9
YLR325C,YPL079W,0.9
YLR325C,YGL123W,0.98
YLR325C,YGL213C,0.8
YLR325C,YFL034C-A,0.9
YLR325C,YLR333C,0.9
YLR325C,YLR398C,0.8
YLR325C,YER102W,0.98
YLR325C,YDR021W,0.9
YLR325C,YGR148C,0.9
YLR325C,YDR447C,0.8
YLR325C,YDL184C,0.98
YLR325C,YPL211W,0.8
YLR325C,YER006W,0.809
YLR325C,YML024W,0.8
YLR325C,YDR101C,0.821
YLR325C,YDR500C,0.9
YLR325C,YOL040C,0.98
YLR325C,YMR230W,0.9
YLR325C,YLR340W,0.98
YLR325C,YHR141C,0.98
YLR325C,YEL054C,0.98
YLR325C,YGL031C,0.98
YLR325C,YLR106C,0.8
YLR325C,YKL156W,0.8
YLR325C,YNL061W,0.807
YLR325C,YDR012W,0.9
YLR325C,YFR031C-A,0.98
YLR325C,YIL018W,0.98
YLR325C,YOR294W,0.8
YLR325C,YDL082W,0.98
YLR325C,YGR027C,0.98
YLR325C,YMR143W,0.98
YLR325C,YLR048W,0.9
YLR325C,YJR066W,0.9
YLR325C,YNL096C,0.9
YLR325C,YGR034W,0.9
YLR325C,YOR133W,0.8
YLR325C,YGR162W,0.9
YLR325C,YKL006W,0.98
YLR325C,YDL083C,0.8
YLR325C,YDR450W,0.8
YLR325C,YJL177W,0.9
YLR325C,YLR075W,0.98
YLR325C,YDR087C,0.803
YLR325C,YDR237W,0.54
YLR325C,YPL131W,0.98
YLR325C,YLR388W,0.98
YLR325C,YGL135W,0.98
YLR325C,YPR132W,0.8
YLR325C,YJL190C,0.8
YLR325C,YGL099W,0.9802
YLR325C,YFR032C-A,0.98
YLR325C,YMR116C,0.8
YLR325C,YMR049C,0.821
YLR325C,YKL009W,0.8
YLR325C,YCR072C,0.8
YLR325C,YLR074C,0.834
YLR325C,YBR191W,0.98
YLR325C,YNL069C,0.98
YLR325C,YGL111W,0.8
YLR325C,YHL033C,0.98
YLR325C,YJL189W,0.98
YLR325C,YOL120C,0.98
YLR325C,YPL090C,0.8
YLR325C,YDR418W,0.98
YLR325C,YIL052C,0.9
YLR325C,YBL092W,0.98
YLR325C,YER165W,0.9083
YLR325C,YNL002C,0.93054
YLR325C,YOR234C,0.9
YLR325C,YHL001W,0.98
YLR325C,YOR293W,0.98
YLR325C,YNL067W,0.9
YLR325C,YPR043W,0.98
YLR325C,YAL025C,0.8
YLR325C,YKL180W,0.98
YLR325C,YJL051W,0.662
YLR325C,YGL103W,0.98
YLR325C,YDL130W,0.9
YLR325C,YGL147C,0.98
YLR325C,YLR029C,0.98
YLR325C,YLR387C,0.8
YLR325C,YIL069C,0.98
YLR325C,YBR143C,0.9
YLR325C,YJR123W,0.98
YLR325C,YHR052W,0.802
YLR325C,YNL110C,0.955
YLR325C,YGL049C,0.9
YLR325C,YPL081W,0.98
YLR325C,YDR172W,0.9
YLR325C,YMR080C,0.9
YLR325C,YNL162W,0.98
YLR325C,YOR182C,0.98
YLR325C,YGR118W,0.98
YLR325C,YOR096W,0.98
YLR325C,YPL198W,0.98
YLR325C,YLR167W,0.98
YLR325C,YPL093W,0.8
YLR325C,YDR064W,0.98
YLR325C,YHR077C,0.9
YLR325C,YKR094C,0.98
YLR325C,YBL087C,0.98
YLR325C,YOR063W,0.98
YLR325C,YPL146C,0.8
YLR325C,YEL034W,0.8
YLR325C,YDR471W,0.9
YLR325C,YDR385W,0.8
YLR325C,YCR031C,0.98
YLR325C,YBR267W,0.8
YLR325C,YGL076C,0.98
YLR325C,YNL178W,0.98
YLR325C,YGR214W,0.9809
YLR325C,YLR009W,0.908
YLR325C,YOL127W,0.98
YLR325C,YOR369C,0.98
YLR325C,YLR185W,0.98
YLR325C,YMR125W,0.9
YLR325C,YOL121C,0.98
YLR325C,YER002W,0.8
YLR325C,YMR260C,0.9
YLR325C,YPL178W,0.9
