protein1,protein2,combined_score
K09B11.1a,Y54G2A.31,0.9
K09B11.1a,F35C8.3,0.9
K09B11.1a,C15B12.6,0.783
K09B11.1a,R03G5.2.2,0.9
K09B11.5a,C09B8.7a,0.9
K09B11.5a,Y52D5A.2,0.9
K09B11.5a,K03D3.10,0.9
K09B11.5a,R07G3.1,0.9
K09B11.5a,W08D2.8,0.9
K09B11.5a,C09G12.8b,0.9
K09B11.5a,T25B9.5,0.9
K09B11.5a,Y69E1A.3,0.9
K09B11.5a,C47E8.5.2,0.9
K09B11.9a,D1054.2.2,0.633
K09B11.9a,Y37D8A.21,0.633
K09B11.9a,W05H7.4e,0.633
K09B11.9a,F55H2.7.2,0.633
K09B11.9a,C06G1.5b,0.633
K09B11.9a,ZK593.5b,0.9
K09B11.9a,F09B9.3,0.9
K09B11.9a,F11A10.6a,0.9
K09B11.9a,C49H3.8,0.9
K09B11.9a,Y59E9AL.7,0.9
K09B11.9a,F35D2.5a,0.633
K09B11.9a,K11C4.3c,0.9
K09B11.9a,K07C11.9,0.9
K09B11.9a,Y42H9AR.1.2,0.9
K09B11.9a,F36H2.3b,0.9
K09B11.9a,B0035.1b,0.633
K09B11.9a,Y54H5A.3,0.633
K09B11.9a,R31.1a,0.9
K09B11.9a,F07F6.4,0.9
K09B11.9a,C17H12.1,0.9
K09B11.9a,F55A11.2,0.9
K09B11.9a,F38E11.5,0.9
K09B11.9a,Y71F9AL.14.1,0.9
K09B11.9a,Y60A3A.9,0.9
K09B11.9a,C13B9.3,0.9
K09B11.9a,F08B6.4a.1,0.633
K09B11.9a,Y38H6C.14,0.633
K09B11.9a,C43E11.11.2,0.9
K09B11.9a,M106.5,0.9
K09B11.9a,D2024.6,0.9
K09B11.9a,C24H11.7a,0.9
K09B11.9a,B0336.2.1,0.9
K09B11.9a,R02D3.2,0.9
K09B11.9a,F08B4.7,0.633
K09B11.9a,K10B3.10b,0.9
K09B11.9a,F45G2.4.2,0.9
K09B11.9a,F47G9.1,0.9
K09B11.9a,Y106G6D.7,0.633
K09B11.9a,K07C11.1,0.633
K09B11.9a,E03H4.8,0.9
K09B11.9a,T14G10.5c,0.9
K09B11.9a,Y71F9AM.4a,0.9
K09B11.9a,Y53H1A.1a,0.633
K09B11.9a,Y54E10A.5.2,0.9
K09B11.9a,B0272.2,0.9
K09B11.9a,F15C11.1,0.633
K09B11.9a,Y37A1B.1a,0.633
K09B11.9a,F54G8.4,0.633
K09B11.9a,T21E12.4,0.9
K09B11.9a,F08F8.8,0.9
K09B11.9a,C39E9.14a.1,0.9
K09B11.9a,K12F2.2a,0.633
K09B11.9a,C28H8.12,0.9
K09B11.9a,C09G1.4,0.633
K09B11.9a,Y56A3A.4a,0.633
K09B11.9a,C26B2.1.1,0.9
K09B11.9a,F43G9.11,0.633
K09B11.9a,Y53F4B.22a,0.9
K09B11.9a,C39F7.4,0.9
K09B11.9a,C06G3.10,0.9
K09B11.9a,C36C9.1,0.633
K09B11.9a,C04G6.4,0.633
K09B11.9a,W02D7.7,0.9
K09B11.9a,F46H5.6,0.633
K09B11.9a,F57H12.1,0.9
K09B11.9a,F14F3.1a,0.633
K09B11.9a,B0361.10.1,0.9
K09B11.9a,Y25C1A.5,0.9
K09B11.9a,T08D2.1,0.9
K09B11.9a,K02B12.7,0.9
K09B11.9a,F52D2.4.1,0.633
K09B11.9a,C24D10.6,0.633
K09B11.9a,Y39A1A.15a,0.633
K09B11.9a,F40A3.6,0.633
K09B11.9a,T26A5.9.2,0.9
K09B11.9a,F59E10.3,0.9
K09B11.9a,C28H8.4.1,0.9
K09B11.9a,F57B10.5,0.9
K09B11.9a,C16B8.3,0.633
K09B11.9a,F07C6.4d,0.633
K09B11.9a,B0350.2f.2,0.9
K09B11.9a,Y51H7C.6a.1,0.9
K09B11.9a,M03E7.5.1,0.9
K09C8.4,C18G1.3b,0.9
K09C8.4,K08H2.9,0.9
K09E2.3,B0205.3.1,0.731
K09E4.1,ZK520.5,0.792
K09E4.1,Y75B12B.5,0.792
K09E4.2a,B0361.8,0.9
K09E4.2a,F28D1.11,0.9
K09E4.2a,C14A4.3,0.9
K09E4.2a,B0491.1,0.8
K09E4.2a,T27F7.4,0.8
K09E4.2a,Y66H1A.2a,0.9
K09F5.2,T01G9.4,0.542
K09F5.3.2,T08G11.5.2,0.775
K09G1.1e,F52D10.1,0.539
K09G1.4c,F45H11.4,0.9
K09G1.4c,Y22D7AR.13,0.9
K09G1.4c,ZK180.1,0.9
K09G1.4c,Y40H4A.1b,0.9
K09G1.4c,F13D12.7a.1,0.9
K09G1.4c,B0207.3b,0.783
K09G1.4c,T14E8.3b,0.9
K09G1.4c,F52A8.2,0.9
K09G1.4c,ZC506.4a,0.9
K09G1.4c,T21B4.4a,0.9
K09G1.4c,T07A9.7,0.9
K09G1.4c,F15A8.5a,0.8
K09G1.4c,Y95B8A.5,0.9
K09G1.4c,Y41G9A.4b,0.9
K09G1.4c,F08B6.2,0.9
K09G1.4c,F14D12.6b,0.9
K09G1.4c,Y4C6A.2d,0.9
K09H11.1,C43G2.2,0.645
K09H11.1,F55A12.5,0.792
K09H11.1,T19C3.8,0.633
K09H11.7,F41E6.5b,0.9
K09H9.2.2,T22C1.4,0.54
K09H9.6.1,F53E10.6,0.792
K10B2.1,F55B12.3a,0.9
K10B2.1,R09B3.4,0.9
K10B2.1,Y71G12B.15.2,0.9
K10B2.1,Y41C4A.10,0.9
K10B2.1,ZK1307.6,0.9
K10B2.1,Y67H2A.6b,0.9
K10B2.1,Y55F3AM.6a,0.9
K10B2.1,K08E3.7.2,0.9
K10B2.1,F59B2.5a,0.9
K10B2.1,F56D2.5,0.9
K10B2.1,C42D4.6,0.9
K10B2.1,Y38C1AA.2,0.9
K10B2.1,DY3.6,0.9
K10B2.1,Y54E10BR.3,0.9
K10B2.1,C06E2.7,0.9
K10B2.1,R01H2.6,0.9
K10B2.1,F25H2.9.1,0.9
K10B2.1,F54D10.1,0.9
K10B2.1,K11D2.1,0.9
K10B2.1,Y59A8A.1,0.9
K10B2.1,C02F5.7b.2,0.9
K10B2.1,ZK856.1,0.9
K10B2.1,T03F1.1.2,0.9
K10B2.1,ZK945.2.1,0.9
K10B2.1,F38H4.7.1,0.9
K10B2.1,F56F11.4b,0.9
K10B2.1,W02A11.3,0.9
K10B2.1,M60.7,0.9
K10B2.1,Y55F3AM.15,0.9
K10B2.1,BE0003N10.3,0.9
K10B2.1,C36B1.4.1,0.9
K10B2.1,K08H2.1,0.9
K10B2.1,F49E10.5a,0.9
K10B2.1,F54F7.10,0.9
K10B2.1,H10E21.5,0.9
K10B2.1,D1022.1a,0.9
K10B2.1,ZK520.4a,0.9
K10B2.1,H38K22.2a,0.9
K10B2.1,C52D10.9,0.9
K10B2.1,Y108G3AL.1.2,0.9
K10B2.1,M02A10.3a,0.9
K10B2.1,ZK287.5.1,0.9
K10B2.1,C47D12.7a,0.9
K10B2.1,Y87G2A.9,0.9
K10B2.1,F11H8.1.2,0.9
K10B2.1,Y47D7A.1,0.9
K10B2.1,K08E7.7,0.9
K10B2.1,B0025.2.2,0.9
K10B2.1,K05C4.6b,0.8
K10B2.1,Y37E11AR.2,0.9
K10B2.1,F52C6.12.1,0.9
K10B2.1,W10C8.2,0.9418
K10B2.1,Y18D10A.5,0.9
K10B2.1,C23G10.4b.2,0.9
K10B2.1,Y82E9BR.15,0.9
K10B2.1,C32E8.11,0.9
K10B2.1,Y102A5A.1,0.9
K10B2.1,T28B8.3a,0.9
K10B2.1,C10G11.8,0.9
K10B2.1,Y110A2AM.1,0.9
K10B2.1,C06A8.4,0.9
K10B2.1,Y71F9AL.10.2,0.9
K10B2.1,C11H1.3,0.9
K10B2.1,F39H11.5,0.9
K10B2.1,C02F5.9,0.9
K10B2.1,T09B4.10.1,0.9
K10B2.1,Y105C5B.13,0.9
K10B2.1,F56H1.4,0.9
K10B2.1,W02D3.9.1,0.9
K10B2.1,ZK1010.1,0.9
K10B2.1,F25B5.4a.2,0.9418
K10B2.1,C56G7.2,0.9
K10B2.1,C52D10.8,0.9
K10B2.1,W08G11.4,0.9
K10B2.1,F10G7.8.1,0.9
K10B2.1,C47E12.5a.1,0.9
K10B2.1,B0205.3.1,0.9
K10B2.1,F36F2.3a,0.9
K10B2.1,F48E8.7a,0.9
K10B2.1,F40G9.3,0.9
K10B2.1,T28B8.4,0.9
K10B2.1,H06I04.4a.2,0.9
K10B2.1,M7.5,0.9
K10B2.1,F39B2.2.1,0.9
K10B2.1,C39F7.2a,0.9
K10B2.1,D1054.2.2,0.9
K10B2.1,Y39A1C.2,0.9
K10B2.1,F28F5.3c,0.9
K10B2.1,K08D12.1,0.9
K10B2.1,F56D2.2,0.9
K10B2.1,Y71G12A.3,0.9
K10B2.1,F25H2.8,0.9
K10B2.1,F58A4.10,0.9
K10B2.1,Y110A2AM.3,0.9
K10B2.1,C52D10.7,0.9
K10B2.1,K07D4.3,0.9
K10B2.1,Y92H12A.2,0.9
K10B2.1,F46A9.5.3,0.9
K10B2.1,R10A10.2,0.9
K10B2.1,C06G3.9.1,0.9
K10B2.1,K05C4.1,0.9
K10B2.1,F23F12.6,0.9
K10B2.1,F47H4.10,0.9
K10B2.1,R06C1.1.1,0.9
K10B2.1,F44G3.6.2,0.9
K10B2.1,Y65B4BR.4a,0.9
K10B2.1,F40G9.17,0.9
K10B2.1,B0432.13.2,0.9
K10B2.1,C28G1.10,0.9
K10B2.1,Y49E10.1,0.9
K10B2.1,D2045.6,0.9
K10B2.1,B0336.1,0.8
K10B2.1,F23F1.8a,0.9
K10B2.1,C35B1.1,0.9
K10B2.1,F56B3.12,0.9
K10B2.1,R12H7.5,0.9
K10B2.1,F45H11.2,0.9
K10B2.1,Y54E5B.4,0.9
K10B2.1,Y53G8AR.5,0.9
K10B2.1,C14C10.5a,0.9
K10B2.1,C44B7.1,0.9
K10B2.1,C52D10.6.1,0.9
K10B2.1,F35D6.1a,0.9
K10B2.1,CD4.6,0.9
K10B2.1,F53G12.5b,0.9
K10B2.1,ZK1251.9,0.9
K10B2.1,C13G3.3c,0.9
K10B2.1,C17H11.6d,0.9
K10B2.1,C03C10.1.1,0.9
K10B2.1,Y110A7A.14.1,0.9
K10B2.1,ZK20.5.2,0.9
K10B2.1,D2045.8,0.9
K10B2.1,F57B9.10a,0.9
K10B2.1,Y47D7A.8,0.9
K10B2.1,T22D1.9.1,0.9
K10B2.1,T06D8.8.1,0.9
K10B2.1,Y54E10A.11,0.9
K10B2.1,T01E8.4,0.9
K10B2.1,F38H4.9.2,0.9
K10B2.1,C47B2.4,0.9
K10B2.1,W03H1.2,0.9
K10B2.1,T12E12.1,0.9
K10B2.1,B0403.2,0.9
K10B2.1,C12C8.3a.1,0.9
K10B2.1,Y110A2AR.2,0.9
K10B2.1,K04G2.8b,0.9
K10B2.1,B0547.1,0.9
K10B2.1,C06E2.3,0.9
K10B2.1,F48E8.5.2,0.9
K10B2.1,ZK177.6,0.9
K10B2.1,Y67D8C.5h,0.9
K10B2.1,Y54G2A.31,0.9
K10B2.1,Y38A8.2,0.9
K10B2.1,R12H7.3,0.9
K10B2.1,Y49F6B.9a,0.9
K10B2.1,F27D9.5,0.9
K10B2.1,R12E2.3,0.9
K10B2.1,Y37H2C.2,0.9
K10B2.1,T20F5.2,0.9
K10B2.1,Y60A3A.18,0.9
K10B2.1,Y48G8AL.1,0.9
K10B2.1,C34D10.2b.1,0.9
K10B2.1,C15H11.7,0.9
K10B2.1,K04A8.6,0.9
K10B2.1,Y94H6A.6,0.9
K10B2.1,C54D1.6,0.8836
K10B2.1,C53A5.3,0.9
K10B2.1,C30C11.2,0.9
K10B2.1,C44E4.1a,0.9
K10B2.1,C52E4.4.1,0.9
K10B2.1,F46A9.4,0.9
K10B2.1,Y66D12A.9,0.9
K10B2.1,R12E2.1,0.9
K10B3.10b,B0546.3a,0.9
K10B3.10b,ZC416.6a,0.9
K10B3.10b,F57C9.1b,0.9
K10B3.10b,ZK593.5b,0.9
K10B3.10b,F09B9.3,0.9
K10B3.10b,F11A10.6a,0.9
K10B3.10b,C49H3.8,0.9
K10B3.10b,Y59E9AL.7,0.9
K10B3.10b,T05D4.1.1,0.9
K10B3.10b,K11C4.3c,0.9
K10B3.10b,C30F8.4a,0.9
K10B3.10b,T10H10.2,0.9
K10B3.10b,K07C11.9,0.9
K10B3.10b,Y42H9AR.1.2,0.9
K10B3.10b,F14H12.3,0.9
K10B3.10b,F36H2.3b,0.9
K10B3.10b,R05F9.6,0.9
K10B3.10b,F43G9.9.1,0.9
K10B3.10b,C31B8.8,0.9
K10B3.10b,R31.1a,0.9
K10B3.10b,F07F6.4,0.9
K10B3.10b,M04G12.2,0.9
K10B3.10b,C17H12.1,0.9
K10B3.10b,F55A11.2,0.9
K10B3.10b,F38E11.5,0.9
K10B3.10b,T03E6.7a,0.9
K10B3.10b,Y71F9AL.14.1,0.9
K10B3.10b,Y60A3A.9,0.9
K10B3.10b,F28B3.8,0.9
K10B3.10b,B0546.4a,0.9
K10B3.10b,K08E3.4,0.9
K10B3.10b,C13B9.3,0.9
K10B3.10b,ZK563.7,0.9
K10B3.10b,C43E11.11.2,0.9
K10B3.10b,F35G2.1a.2,0.9
K10B3.10b,M106.5,0.9
K10B3.10b,F25H2.1,0.9
K10B3.10b,D2024.6,0.9
K10B3.10b,C24H11.7a,0.9
K10B3.10b,D1037.3,0.9
K10B3.10b,B0336.2.1,0.9
K10B3.10b,R02D3.2,0.9
K10B3.10b,F32B5.8,0.9
K10B3.10b,F45G2.4.2,0.9
K10B3.10b,F59G1.5.2,0.9
K10B3.10b,F47G9.1,0.9
K10B3.10b,C48E7.5,0.9
K10B3.10b,Y92H12A.1,0.9
K10B3.10b,E03H4.8,0.9
K10B3.10b,Y57G11C.33a,0.9
K10B3.10b,K09B11.9a,0.9
K10B3.10b,H27A22.1b,0.9
K10B3.10b,T14G10.5c,0.9
K10B3.10b,F49D11.8,0.9
K10B3.10b,Y71F9AM.4a,0.9
K10B3.10b,C47D2.2,0.9
K10B3.10b,C54F6.14,0.9
K10B3.10b,K11D2.2.1,0.9
K10B3.10b,Y54E10A.5.2,0.9
K10B3.10b,T28F12.3,0.9
K10B3.10b,B0272.2,0.9
K10B3.10b,T21E12.4,0.9
K10B3.10b,F08F8.8,0.9
K10B3.10b,F08C6.6,0.9
K10B3.10b,T21B6.3,0.9
K10B3.10b,C39E9.14a.1,0.9
K10B3.10b,F01F1.12a.1,0.9
K10B3.10b,C28H8.12,0.9
K10B3.10b,C26B2.1.1,0.9
K10B3.10b,Y53F4B.22a,0.9
K10B3.10b,C39F7.4,0.9
K10B3.10b,F59B8.2b,0.9
K10B3.10b,C06G3.10,0.9
K10B3.10b,K05C4.6b,0.9
K10B3.10b,F27E5.1,0.9
K10B3.10b,C02F4.1,0.9
K10B3.10b,F02G3.1c,0.9
K10B3.10b,F49E8.4,0.9
K10B3.10b,C04F6.3,0.9
K10B3.10b,F56A11.1,0.9
K10B3.10b,ZK792.6,0.9
K10B3.10b,W02D7.7,0.9
K10B3.10b,F28H1.2,0.9
K10B3.10b,F57H12.1,0.9
K10B3.10b,B0361.10.1,0.9
K10B3.10b,Y25C1A.5,0.9
K10B3.10b,T08D2.1,0.9
K10B3.10b,K02B12.7,0.9
K10B3.10b,F49B2.5,0.9
K10B3.10b,C54D1.6,0.9
K10B3.10b,F11C3.2,0.9
K10B3.10b,T26A5.9.2,0.9
K10B3.10b,R11H6.5,0.9
K10B3.10b,ZC477.9a,0.9
K10B3.10b,F47B7.2b,0.9
K10B3.10b,F59E10.3,0.9
K10B3.10b,C28H8.4.1,0.9
K10B3.10b,C42C1.11a,0.9
K10B3.10b,F57B10.5,0.9
K10B3.10b,C14F5.5,0.9
K10B3.10b,C30H7.2b,0.9
K10B3.10b,B0350.2f.2,0.9
K10B3.10b,F42G8.7,0.9
K10B3.10b,Y51H7C.6a.1,0.9
K10B3.10b,M03E7.5.1,0.9
K10B3.10b,C06A6.5,0.9
K10B3.7.1,T05D4.1.1,0.9
K10B3.7.1,T03F1.3,0.9
K10B3.7.1,K12H4.8,0.687
K10B3.7.1,F01G10.1.2,0.8
K10B3.7.1,F01F1.12a.1,0.9
K10B3.7.1,Y87G2A.8b,0.8
K10B3.7.1,Y17G7B.7,0.9
K10B3.7.1,Y24D9A.8a.2,0.8
K10B3.7.1,K10B3.8.1,0.705
K10B3.7.1,F17E5.1a,0.756
K10B3.7.1,C13B9.2,0.8
K10B3.7.1,C29F9.5,0.636
K10B3.7.1,B0035.5,0.8
K10B3.7.1,F09E5.3,0.8
K10B3.8.1,T05D4.1.1,0.9
K10B3.8.1,T03F1.3,0.9
K10B3.8.1,F01G10.1.2,0.8
K10B3.8.1,F01F1.12a.1,0.9
K10B3.8.1,Y87G2A.8b,0.8
K10B3.8.1,Y17G7B.7,0.9
K10B3.8.1,Y24D9A.8a.2,0.8
K10B3.8.1,K10B3.7.1,0.705
K10B3.8.1,C13B9.2,0.8
K10B3.8.1,B0035.5,0.8
K10B3.8.1,F09E5.3,0.8
K10B4.1,D1054.2.2,0.9
K10B4.1,F09F3.5,0.9
K10B4.1,T06D8.10,0.9
K10B4.1,K06A4.3,0.9
K10B4.1,F57C9.1b,0.9
K10B4.1,B0218.3,0.9
K10B4.1,R02E12.2a,0.9
K10B4.1,F25G6.8,0.9
K10B4.1,K02D7.1b,0.9
K10B4.1,T05D4.1.1,0.9
K10B4.1,R08F11.7,0.9
K10B4.1,C10H11.9,0.9
K10B4.1,F59B2.5a,0.9
K10B4.1,K07D4.3,0.9
K10B4.1,T19B4.3,0.9
K10B4.1,F25H5.3e,0.9
K10B4.1,Y53C12A.4.1,0.9
K10B4.1,Y71H10A.1a,0.9
K10B4.1,Y47D3A.4,0.9
K10B4.1,Y43F4B.5a,0.9
K10B4.1,F25H2.5.1,0.9
K10B4.1,F42G8.3a,0.9
K10B4.1,C46H11.3,0.9
K10B4.1,C52E4.2c,0.9
K10B4.1,T28A11.11,0.9
K10B4.1,F32A5.2a,0.9
K10B4.1,F25H2.9.1,0.9
K10B4.1,K08E3.4,0.9
K10B4.1,C06A1.1,0.9
K10B4.1,Y71H2AM.19b,0.9
K10B4.1,Y56A3A.3.2,0.9
K10B4.1,Y54G11A.6,0.9
K10B4.1,Y116A8C.34a.1,0.9
K10B4.1,T25E12.5,0.9
K10B4.1,C41C4.8.2,0.9
K10B4.1,F25H5.4a.1,0.9
K10B4.1,Y92H12A.1,0.9
K10B4.1,ZK430.8,0.9
K10B4.1,F14B4.2a,0.9
K10B4.1,Y106G6H.14,0.9
K10B4.1,Y57G11C.10b,0.9
K10B4.1,C47D2.2,0.9
K10B4.1,Y50D7A.10,0.9
K10B4.1,C34F11.3c,0.9
K10B4.1,R107.7.2,0.9
K10B4.1,F57B9.10a,0.9
K10B4.1,F56B6.4a,0.9
K10B4.1,C16C8.2,0.9
K10B4.1,F01F1.12a.1,0.9
K10B4.1,T22D1.9.1,0.9
K10B4.1,T06D8.8.1,0.9
K10B4.1,Y54G11A.5.1,0.9
K10B4.1,C47B2.4,0.9
K10B4.1,Y53F4B.22a,0.9
K10B4.1,F59B8.2b,0.9
K10B4.1,Y54G11A.13a,0.9
K10B4.1,F49E8.4,0.9
K10B4.1,F49E12.1,0.9
K10B4.1,F56A11.1,0.9
K10B4.1,C46A5.4,0.9
K10B4.1,Y67D8C.5h,0.9
K10B4.1,F47D12.4a.1,0.9
K10B4.1,T22F3.3a,0.9
K10B4.1,Y102A5A.1,0.9
K10B4.1,R12E2.3,0.9
K10B4.1,C38D4.5,0.9
K10B4.1,C47E8.5.2,0.9
K10B4.1,F26D10.3.1,0.9
K10B4.1,Y45F10B.10a,0.9
K10B4.1,C02F5.9,0.9
K10B4.1,Y87G2A.8b,0.9
K10B4.1,Y55F3AR.3a,0.9
K10B4.1,T01G9.6b.1,0.9
K10B4.1,F56H1.4,0.9
K10B4.1,R07E5.8.2,0.9
K10B4.1,C30C11.2,0.9
K10B4.1,F09E5.3,0.9
K10B4.1,ZC477.9a,0.9
K10B4.1,C52E4.4.1,0.9
K10B4.1,F37F2.3,0.9
K10B4.1,R06A4.8,0.9
K10B4.1,F10G7.8.1,0.9
K10B4.1,ZK593.1a,0.9
K10B4.1,Y54E10A.9c.1,0.9
K10B4.1,M7.5,0.9
K10B4.1,M01B12.3,0.9
K10B4.6a,Y71F9B.5a.2,0.6
K10B4.6a,T07H6.2,0.8
K10B4.6a,T23D8.1,0.6
K10B4.6a,Y34D9B.1b,0.6
K10B4.6a,Y73B6BL.21,0.8
K10B4.6a,W01B6.1,0.9
K10B4.6a,F27E11.3a,0.6
K10B4.6a,K08E4.6,0.9
K10B4.6a,R06B9.6,0.9
K10B4.6a,E01A2.3a,0.9
K10B4.6a,W08D2.1,0.9
K10B4.6a,F38E1.7,0.9
K10C2.4.1,F33A8.5.1,0.8
K10C2.4.1,D1053.1,0.9
K10C2.4.1,Y71F9AL.5,0.9
K10C2.4.1,H14A12.2a,0.8
K10C2.4.1,T07C4.7.2,0.8
K10C2.4.1,Y53G8B.1,0.9
K10C2.4.1,C03G5.1,0.8
K10C2.4.1,F42A8.2.1,0.8
K10C2.4.1,C34B2.7.1,0.8
K10C2.4.1,ZK688.3.2,0.9
K10C3.5a,T11B7.1,0.633
K10C3.6c.1,F38H12.3,0.633
K10C3.6c.1,Y5H2B.2b,0.633
K10C3.6c.1,R12B2.5a.1,0.783
K10C3.6c.1,F43C1.4,0.633
K10C3.6c.1,E02H1.7,0.633
K10C3.6c.1,Y38E10A.18,0.633
K10C3.6c.1,C05G6.1,0.633
K10C8.1,F02C12.5a,0.539
K10C8.1,ZK381.4b,0.72
K10C8.1,Y116A8C.42,0.72
K10C8.1,C07H6.5,0.72
K10C8.1,T07D4.4a,0.72
K10C8.1,F56F3.1,0.72
K10C8.1,F21H12.5,0.72
K10C8.1,Y48A6B.5,0.9
K10C8.1,Y6D11A.1,0.9
K10C8.1,K02B9.2,0.72
K10C8.1,C06A5.11,0.72
K10C8.1,M88.6b,0.72
K10C8.1,F20D12.1a,0.72
K10C8.1,B0523.3,0.72
K10C8.1,ZK418.9a,0.9
K10C8.1,T21G5.3,0.72
K10C8.1,F52G2.1b,0.9
K10C8.1,B0564.1a,0.9
K10C8.1,Y55F3AM.12,0.72
K10C8.1,ZC404.8.1,0.72
K10C8.1,Y71H2AM.19b,0.72
K10C8.1,W03C9.7a.1,0.72
K10C8.1,F54C9.8,0.72
K10C8.1,F59C6.4,0.9
K10C8.1,T22B3.2b,0.72
K10C8.1,M01A10.1,0.9
K10C8.1,F31D4.1,0.9
K10C8.1,Y18D10A.17,0.72
K10C8.1,Y65B4BL.2,0.72
K10C8.1,C36E6.1b,0.9
K10C8.1,W02A2.7,0.72
K10C8.1,F37C12.13a,0.9
K10C8.1,F26A3.3,0.72
K10C8.1,F53G12.5b,0.72
K10C8.1,D2030.6,0.72
K10C8.1,AH6.5,0.72
K10C8.1,Y49E10.14a.2,0.72
K10C8.1,ZK757.3a.1,0.72
K10C8.1,C36B1.8b,0.72
K10C8.1,T12F5.3.1,0.72
K10C8.1,F58G11.2a,0.72
K10C8.1,B0414.6,0.72
K10C8.1,ZC308.1a,0.72
K10C8.1,Y73B6BL.3,0.9
K10C8.1,K10D2.3,0.72
K10C8.1,R06C7.1,0.72
K10C8.1,C18G1.4a,0.72
K10C8.1,F45E4.2,0.72
K10C8.1,F48E8.5.2,0.72
K10C8.1,C36C9.1,0.72
K10C8.1,Y71F9B.4.1,0.72
K10C8.1,ZK858.1,0.72
K10C8.1,F52E1.1,0.72
K10C8.1,D2005.5,0.72
K10C8.1,F26F4.7,0.72
K10C8.1,Y49E10.15,0.72
K10C8.1,ZK328.5b,0.72
K10C8.1,C55B7.1,0.72
K10C8.1,C12D8.1b,0.9
K10C8.1,T21G5.5d,0.72
K10C8.1,F52D2.4.1,0.72
K10C8.1,Y106G6H.2a.2,0.72
K10C8.1,F49E11.1b,0.72
K10C8.1,C09G9.6,0.72
K10C8.1,T07F8.3a,0.72
K10C8.1,T28D9.10a,0.72
K10C8.1,C04G2.6,0.9
K10C8.1,F53A2.6a,0.72
K10C8.1,ZC513.6,0.72
K10C8.1,Y54E10A.9c.1,0.72
K10C8.1,Y56A3A.20,0.72
K10C8.1,C14A4.5,0.9
K10C8.1,C30G12.7,0.72
K10C8.1,K02B9.1,0.72
K10C8.3a.2,Y34D9A.10,0.529
K10C9.7,C06A5.9,0.633
K10C9.7,C18G1.2a,0.633
K10D2.2,F02E9.2a,0.783
K10D2.3,C07H6.5,0.9
K10D2.3,F56F3.1,0.9
K10D2.3,F21H12.5,0.9
K10D2.3,K02B9.2,0.9
K10D2.3,C06A5.11,0.9
K10D2.3,M88.6b,0.9
K10D2.3,F20D12.1a,0.9
K10D2.3,F52G2.1b,0.9
K10D2.3,W03C9.7a.1,0.9
K10D2.3,F54C9.8,0.9
K10D2.3,Y65B4BL.2,0.9
K10D2.3,W02A2.7,0.9
K10D2.3,AH6.5,0.9
K10D2.3,Y49E10.14a.2,0.9
K10D2.3,ZK757.3a.1,0.72
K10D2.3,C36B1.8b,0.9
K10D2.3,T12F5.3.1,0.9
K10D2.3,F58G11.2a,0.9
K10D2.3,ZC308.1a,0.9
K10D2.3,R06C7.1,0.9
K10D2.3,C18G1.4a,0.9
K10D2.3,F45E4.2,0.9
K10D2.3,C36C9.1,0.9
K10D2.3,ZK858.1,0.9
K10D2.3,D2005.5,0.9
K10D2.3,Y49E10.15,0.9
K10D2.3,Y106G6H.2a.2,0.9
K10D2.3,F49E11.1b,0.9
K10D2.3,T07F8.3a,0.9
K10D2.3,F53A2.6a,0.9
K10D2.3,Y54E10A.9c.1,0.9
K10D2.3,Y56A3A.20,0.9
K10D2.3,K10C8.1,0.72
K10D2.3,ZK381.4b,0.9
K10D2.3,Y116A8C.42,0.9
K10D2.3,T07D4.4a,0.9
K10D2.3,B0523.3,0.9
K10D2.3,T21G5.3,0.9
K10D2.3,Y55F3AM.12,0.9
K10D2.3,ZC404.8.1,0.9
K10D2.3,Y71H2AM.19b,0.9
K10D2.3,T22B3.2b,0.9
K10D2.3,Y18D10A.17,0.9
K10D2.3,F26A3.3,0.9783000000000001
K10D2.3,F53G12.5b,0.9
K10D2.3,D2030.6,0.9
K10D2.3,B0414.6,0.9
K10D2.3,F48E8.5.2,0.9
K10D2.3,Y71F9B.4.1,0.9
K10D2.3,F52E1.1,0.9
K10D2.3,F26F4.7,0.9
K10D2.3,ZK328.5b,0.9
K10D2.3,C55B7.1,0.9
K10D2.3,T21G5.5d,0.9
K10D2.3,F52D2.4.1,0.9
K10D2.3,C09G9.6,0.9
K10D2.3,T28D9.10a,0.9
K10D2.3,ZC513.6,0.9
K10D2.3,C30G12.7,0.9
K10D2.3,K02B9.1,0.9
K10D2.4,C12C8.3a.1,0.672
K10D2.7,T27A3.6,0.8
K10D3.1,C06A8.9a,0.9
K10D3.1,ZC196.7,0.9
K10D3.1,F41B4.4a,0.9
K10D3.1,T21H3.3,0.9
K10D3.1,C25F6.2a,0.9
K10D3.2,Y59A8B.7,0.633
K10D3.2,Y60A3A.1,0.783
K10D3.3,F48D6.1.2,0.9
K10D3.3,Y48G1BM.1,0.9
K10D3.3,C36B1.3,0.9
K10D3.3,R119.6,0.9
K10D3.3,C06A1.5,0.9
K10D3.3,F44B9.3a,0.9
K10D3.3,T02C12.2,0.9
K10D3.3,Y55B1AL.2,0.9
K10D3.3,T20B12.2.2,0.9
K10D3.3,F54D5.11.1,0.9
K10D3.3,Y39G10AL.3.1,0.9
K10D3.3,T16H12.4.1,0.9
K10D3.3,Y66D12A.15,0.9
K10D3.3,F30F8.8.2,0.9
K10D3.3,H25P06.2b,0.9
